path_id,x,y,z,r,g,b
1,3.136,0.163,0.000,1,0,0
1,3.137,0.161,0.000,1,0,0
2,3.140,0.159,0.000,1,0,0
2,3.138,0.162,0.000,1,0,0
2,3.139,0.160,0.000,1,0,0
2,3.132,0.157,0.000,1,0,0
3,3.134,0.160,0.000,1,0,0
3,3.135,0.157,0.000,1,0,0
3,3.138,0.159,0.000,1,0,0
3,3.137,0.159,0.000,1,0,0
3,3.135,0.158,0.000,1,0,0
4,3.139,0.155,0.000,1,0,0
4,3.162,0.166,0.000,1,0,0
4,3.222,0.173,0.000,1,0,0
4,3.291,0.194,0.000,1,0,0
4,3.136,0.257,0.000,1,0,0
4,3.136,0.255,0.000,1,0,0
4,3.153,0.263,0.000,1,0,0
4,3.185,0.271,0.000,1,0,0
4,3.207,0.272,0.000,1,0,0
5,3.321,0.224,0.000,1,0,0
5,3.512,0.315,0.000,1,0,0
5,3.599,0.369,0.000,1,0,0
5,3.619,0.392,0.000,1,0,0
5,3.747,0.471,0.000,1,0,0
5,3.769,0.483,0.000,1,0,0
5,3.892,0.565,0.000,1,0,0
5,3.950,0.591,0.000,1,0,0
5,3.873,0.562,0.000,1,0,0
6,3.878,0.563,0.000,1,0,0
6,3.878,0.562,0.000,1,0,0
6,3.885,0.565,0.000,1,0,0
6,3.878,0.566,0.000,1,0,0
6,3.876,0.565,0.000,1,0,0
6,3.872,0.563,0.000,1,0,0
6,3.874,0.564,0.000,1,0,0
6,3.873,0.563,0.000,1,0,0
6,3.916,0.591,0.000,1,0,0
7,4.023,0.662,0.000,1,0,0
7,4.063,0.692,0.000,1,0,0
7,4.243,0.795,0.000,1,0,0
7,4.373,0.874,0.000,1,0,0
7,4.491,0.992,0.000,1,0,0
7,4.592,1.098,0.000,1,0,0
7,4.560,1.067,0.000,1,0,0
7,4.612,1.135,0.000,1,0,0
7,4.629,1.154,0.000,1,0,0
8,4.737,1.261,0.000,1,0,0
8,4.719,1.237,0.000,1,0,0
8,4.698,1.213,0.000,1,0,0
8,4.696,1.212,0.000,1,0,0
8,4.691,1.214,0.000,1,0,0
8,4.690,1.214,0.000,1,0,0
8,4.693,1.216,0.000,1,0,0
9,-0.014,0.009,0.000,1,0,0
9,-0.012,0.008,0.000,1,0,0
9,3.383,0.116,0.000,1,0,0
9,3.385,0.118,0.000,1,0,0
9,3.386,0.115,0.000,1,0,0
9,3.389,0.115,0.000,1,0,0
9,3.333,0.112,0.000,1,0,0
9,3.336,0.110,0.000,1,0,0
9,3.332,0.113,0.000,1,0,0
10,3.335,0.109,0.000,1,0,0
10,3.323,0.105,0.000,1,0,0
10,3.322,0.108,0.000,1,0,0
10,3.326,0.107,0.000,1,0,0
10,3.323,0.111,0.000,1,0,0
10,3.333,0.107,0.000,1,0,0
10,3.325,0.107,0.000,1,0,0
10,3.324,0.107,0.000,1,0,0
10,3.327,0.109,0.000,1,0,0
11,3.333,0.108,0.000,1,0,0
11,3.400,0.121,0.000,1,0,0
11,3.586,0.173,0.000,1,0,0
11,3.745,0.222,0.000,1,0,0
11,3.919,0.358,0.000,1,0,0
11,4.110,0.497,0.000,1,0,0
11,4.259,0.650,0.000,1,0,0
11,4.424,0.786,0.000,1,0,0
11,4.589,0.922,0.000,1,0,0
12,4.731,1.086,0.000,1,0,0
12,4.840,1.288,0.000,1,0,0
12,4.938,1.504,0.000,1,0,0
12,5.035,1.719,0.000,1,0,0
12,5.123,1.938,0.000,1,0,0
12,5.214,2.147,0.000,1,0,0
12,5.338,2.390,0.000,1,0,0
12,5.419,2.608,0.000,1,0,0
13,5.555,2.748,0.000,1,0,0
13,5.770,2.803,0.000,1,0,0
13,5.974,2.776,0.000,1,0,0
13,6.159,2.686,0.000,1,0,0
13,6.346,2.670,0.000,1,0,0
13,6.388,2.684,0.000,1,0,0
13,6.391,2.684,0.000,1,0,0
13,6.386,2.682,0.000,1,0,0
13,6.373,2.654,0.000,1,0,0
14,6.431,2.668,0.000,1,0,0
14,6.612,2.702,0.000,1,0,0
14,6.818,2.753,0.000,1,0,0
14,6.981,2.797,0.000,1,0,0
14,7.060,2.832,0.000,1,0,0
14,6.604,2.767,0.000,1,0,0
14,5.189,2.141,0.000,1,0,0
14,5.241,2.300,0.000,1,0,0
15,3.506,0.307,0.000,1,0,0
15,3.465,0.447,0.000,1,0,0
15,3.255,0.332,0.000,1,0,0
16,3.255,0.332,0.000,1,0,0
16,3.272,0.336,0.000,1,0,0
16,3.413,0.368,0.000,1,0,0
16,3.588,0.393,0.000,1,0,0
16,3.760,0.399,0.000,1,0,0
16,3.919,0.492,0.000,1,0,0
16,4.055,0.566,0.000,1,0,0
17,4.171,0.710,0.000,1,0,0
17,4.243,0.861,0.000,1,0,0
17,4.315,1.053,0.000,1,0,0
17,4.375,1.220,0.000,1,0,0
17,4.444,1.390,0.000,1,0,0
17,4.489,1.566,0.000,1,0,0
17,4.519,1.751,0.000,1,0,0
17,4.515,1.945,0.000,1,0,0
18,4.515,2.143,0.000,1,1,0
18,4.474,2.312,0.000,1,1,0
18,4.399,2.502,0.000,1,1,0
18,4.311,2.680,0.000,1,1,0
18,4.183,2.812,0.000,1,1,0
18,4.016,2.908,0.000,1,1,0
18,3.783,2.930,0.000,1,1,0
18,3.601,2.980,0.000,1,1,0
19,3.438,3.050,0.000,1,1,0
19,3.261,3.115,0.000,1,1,0
19,3.077,3.088,0.000,1,1,0
19,2.877,3.025,0.000,1,1,0
19,2.809,3.006,0.000,1,1,0
20,2.809,3.006,0.000,1,1,0
20,2.778,2.991,0.000,1,1,0
20,2.626,2.916,0.000,1,1,0
20,2.472,2.825,0.000,1,1,0
20,2.350,2.693,0.000,1,1,0
20,2.234,2.567,0.000,1,1,0
20,2.133,2.420,0.000,1,1,0
20,2.041,2.255,0.000,1,1,0
21,1.982,2.097,0.000,1,1,0
21,1.943,1.978,0.000,1,1,0
21,1.949,1.920,0.000,1,1,0
21,1.947,1.863,0.000,1,1,0
21,1.944,1.794,0.000,1,1,0
21,1.937,1.638,0.000,1,1,0
21,1.945,1.504,0.000,1,1,0
21,1.941,1.320,0.000,1,1,0
22,1.935,1.173,0.000,1,1,0
22,1.920,1.015,0.000,1,1,0
22,1.917,0.830,0.000,1,1,0
22,1.864,0.676,0.000,1,1,0
22,1.748,0.482,0.000,1,1,0
22,1.603,0.335,0.000,1,1,0
22,1.439,0.240,0.000,1,1,0
22,1.397,0.245,0.000,1,1,0
23,1.397,0.245,0.000,1,1,0
23,1.341,0.212,0.000,1,1,0
23,1.185,0.122,0.000,1,1,0
23,1.023,0.052,0.000,1,1,0
23,0.857,-0.028,0.000,1,1,0
23,0.698,-0.114,0.000,1,1,0
24,0.529,-0.177,0.000,1,1,0
24,0.343,-0.214,0.000,1,1,0
24,0.140,-0.257,0.000,1,1,0
24,-0.081,-0.264,0.000,1,1,0
24,-0.287,-0.268,0.000,1,1,0
24,-0.492,-0.281,0.000,1,1,0
24,-0.693,-0.294,0.000,1,1,0
24,-0.920,-0.315,0.000,1,1,0
24,-1.162,-0.319,0.000,1,1,0
25,-1.390,-0.309,0.000,1,1,0
25,-1.646,-0.282,0.000,1,1,0
25,-1.887,-0.224,0.000,1,1,0
25,-2.117,-0.163,0.000,1,1,0
25,-2.346,-0.099,0.000,1,1,0
25,-2.596,-0.031,0.000,1,1,0
25,-2.848,0.169,0.000,1,1,0
25,-3.062,0.383,0.000,1,1,0
25,-3.182,0.530,0.000,1,1,0
26,-3.330,0.816,0.000,1,1,0
26,-3.412,1.071,0.000,1,1,0
26,-3.503,1.318,0.000,1,1,0
26,-3.564,1.568,0.000,1,1,0
26,-3.612,1.820,0.000,1,1,0
26,-3.650,2.063,0.000,1,1,0
26,-3.686,2.307,0.000,1,1,0
26,-3.713,2.567,0.000,1,1,0
27,-3.754,2.832,0.000,1,1,0
27,-3.758,3.048,0.000,1,1,0
27,-3.803,3.303,0.000,1,1,0
27,-3.896,3.526,0.000,1,1,0
27,-4.063,3.735,0.000,1,1,0
27,-4.183,3.930,0.000,1,1,0
27,-4.214,4.189,0.000,1,1,0
27,-4.277,4.454,0.000,1,1,0
28,-4.306,4.697,0.000,1,1,0
28,-4.329,5.007,0.000,1,1,0
28,-4.379,5.352,0.000,1,1,0
28,-4.425,5.674,0.000,1,1,0
28,-4.470,6.015,0.000,1,1,0
28,-4.521,6.333,0.000,1,1,0
28,-4.559,6.665,0.000,1,1,0
28,-4.599,6.935,0.000,1,1,0
29,-4.625,7.250,0.000,1,1,0
29,-4.661,7.490,0.000,1,1,0
29,-4.672,7.522,0.000,1,1,0
29,-4.654,7.579,0.000,1,1,0
29,-4.646,7.606,0.000,1,1,0
29,-4.586,7.668,0.000,1,1,0
29,-4.496,7.746,0.000,1,1,0
29,-4.349,7.860,0.000,1,1,0
29,-4.244,7.953,0.000,1,1,0
30,-4.068,8.088,0.000,1,1,0
30,-3.891,8.133,0.000,1,1,0
30,-3.672,8.119,0.000,1,1,0
30,-3.470,8.057,0.000,1,1,0
30,-3.330,7.944,0.000,1,1,0
30,-3.209,7.782,0.000,1,1,0
30,-3.169,7.624,0.000,1,1,0
30,-3.117,7.453,0.000,1,1,0
31,-3.078,7.284,0.000,1,1,0
31,-3.018,7.109,0.000,1,1,0
31,-2.966,6.931,0.000,1,1,0
31,-2.902,6.742,0.000,1,1,0
31,-2.863,6.503,0.000,1,1,0
31,-2.804,6.248,0.000,1,1,0
31,-2.768,5.975,0.000,1,1,0
31,-2.739,5.710,0.000,1,1,0
32,-2.726,5.437,0.000,1,1,0
32,-2.744,5.150,0.000,1,1,0
32,-2.742,4.892,0.000,1,1,0
32,-2.741,4.632,0.000,1,1,0
32,-2.679,4.410,0.000,1,1,0
32,-2.518,4.205,0.000,1,1,0
32,-2.333,4.035,0.000,1,1,0
32,-2.167,3.839,0.000,1,1,0
33,-2.047,3.629,0.000,1,1,0
33,-1.895,3.225,0.000,1,1,0
33,-1.856,3.158,0.000,1,1,0
33,-1.782,2.978,0.000,1,1,0
33,-1.667,2.765,0.000,1,1,0
33,-1.573,2.556,0.000,1,1,0
33,-1.452,2.330,0.000,1,1,0
33,-1.417,2.117,0.000,1,1,0
34,-1.333,1.881,0.000,1,1,0
34,-1.164,1.619,0.000,1,1,0
34,-0.929,1.346,0.000,1,1,0
34,-0.599,1.007,0.000,1,1,0
34,-0.521,0.746,0.000,1,1,0
34,-0.421,0.493,0.000,1,1,0
34,-0.243,0.290,0.000,1,1,0
34,-0.029,0.154,0.000,1,1,0
34,0.240,0.115,0.000,1,1,0
35,0.560,0.159,0.000,1,1,0
35,0.828,0.288,0.000,1,1,0
35,1.060,0.441,0.000,1,1,0
35,1.331,0.632,0.000,1,1,0
35,1.546,0.841,0.000,1,1,0
35,1.713,1.083,0.000,1,1,0
35,1.794,1.328,0.000,1,1,0
35,1.903,1.578,0.000,1,1,0
36,1.964,1.848,0.000,1,1,0
36,1.909,2.116,0.000,1,1,0
36,1.862,2.373,0.000,1,1,0
36,1.821,2.624,0.000,1,1,0
36,1.811,2.865,0.000,1,1,0
36,1.828,3.105,0.000,1,1,0
36,1.813,3.350,0.000,1,1,0
36,1.788,3.591,0.000,1,1,0
37,1.782,3.838,0.000,1,1,0
37,1.772,4.109,0.000,1,1,0
37,1.784,4.391,0.000,1,1,0
37,1.746,4.643,0.000,1,1,0
37,1.690,4.919,0.000,1,1,0
37,1.655,5.207,0.000,1,1,0
37,1.633,5.496,0.000,1,1,0
37,1.585,5.802,0.000,1,1,0
38,1.550,6.092,0.000,1,1,0
38,1.510,6.354,0.000,1,1,0
38,1.528,6.656,0.000,1,1,0
38,1.547,6.948,0.000,1,1,0
38,1.577,7.198,0.000,1,1,0
38,1.646,7.466,0.000,1,1,0
38,1.737,7.718,0.000,1,1,0
38,1.895,7.953,0.000,1,1,0
39,2.071,8.152,0.000,1,1,0
39,2.279,8.355,0.000,1,1,0
39,2.474,8.512,0.000,1,1,0
39,2.640,8.668,0.000,1,1,0
39,2.808,8.827,0.000,1,1,0
39,3.033,8.935,0.000,1,1,0
39,3.328,8.983,0.000,1,1,0
39,3.585,8.952,0.000,1,1,0
40,3.839,8.908,0.000,1,1,0
40,4.090,8.948,0.000,1,1,0
40,4.298,9.048,0.000,1,1,0
40,4.515,9.207,0.000,1,1,0
40,4.750,9.343,0.000,1,1,0
40,4.992,9.398,0.000,1,1,0
40,5.250,9.369,0.000,1,1,0
40,5.498,9.266,0.000,1,1,0
41,5.697,9.098,0.000,1,1,0
41,5.835,8.873,0.000,1,1,0
41,5.948,8.625,0.000,1,1,0
41,6.033,8.383,0.000,1,1,0
41,6.124,8.128,0.000,1,1,0
41,6.216,7.874,0.000,1,1,0
41,6.263,7.613,0.000,1,1,0
41,6.259,7.396,0.000,1,1,0
42,6.173,7.175,0.000,1,1,0
42,6.024,7.001,0.000,1,1,0
42,5.766,6.857,0.000,1,1,0
42,5.504,6.752,0.000,1,1,0
42,5.182,6.637,0.000,1,1,0
42,4.850,6.538,0.000,1,1,0
42,4.537,6.471,0.000,1,1,0
42,4.282,6.346,0.000,1,1,0
43,4.121,6.126,0.000,1,1,0
43,4.059,5.881,0.000,1,1,0
43,4.105,5.616,0.000,1,1,0
43,4.242,5.386,0.000,1,1,0
43,4.432,5.215,0.000,1,1,0
43,4.694,5.116,0.000,1,1,0
43,4.958,5.121,0.000,1,1,0
43,5.213,5.150,0.000,1,1,0
44,5.453,5.204,0.000,1,1,0
44,5.693,5.266,0.000,1,1,0
44,5.911,5.305,0.000,1,1,0
44,6.167,5.333,0.000,1,1,0
44,6.417,5.340,0.000,1,1,0
44,6.671,5.348,0.000,1,1,0
44,6.939,5.382,0.000,1,1,0
44,7.230,5.432,0.000,1,1,0
45,7.485,5.480,0.000,1,1,0
45,7.758,5.494,0.000,1,1,0
45,8.005,5.421,0.000,1,1,0
45,8.222,5.282,0.000,1,1,0
45,8.395,5.096,0.000,1,1,0
45,8.497,4.846,0.000,1,1,0
45,8.485,4.555,0.000,1,1,0
45,8.411,4.282,0.000,1,1,0
46,8.234,4.087,0.000,1,1,0
46,7.992,3.952,0.000,1,1,0
46,7.777,3.931,0.000,1,1,0
46,7.493,3.853,0.000,1,1,0
46,7.222,3.801,0.000,1,1,0
46,6.956,3.722,0.000,1,1,0
46,6.728,3.590,0.000,1,1,0
46,6.559,3.439,0.000,1,1,0
47,6.361,3.272,0.000,1,1,0
47,6.213,3.116,0.000,1,1,0
47,6.004,2.930,0.000,1,1,0
47,5.798,2.769,0.000,1,1,0
47,5.612,2.617,0.000,1,1,0
47,5.386,2.447,0.000,1,1,0
47,5.242,2.229,0.000,1,1,0
47,5.088,1.968,0.000,1,1,0
48,4.988,1.675,0.000,1,1,0
48,4.963,1.418,0.000,1,1,0
48,4.899,1.183,0.000,1,1,0
48,4.763,0.925,0.000,1,1,0
48,4.619,0.722,0.000,1,1,0
48,4.428,0.532,0.000,1,1,0
48,4.231,0.390,0.000,1,1,0
48,3.977,0.311,0.000,1,1,0
49,3.830,0.301,0.000,1,1,0
49,3.794,0.311,0.000,1,1,0
50,3.330,0.231,0.000,1,1,0
50,3.815,0.328,0.000,1,1,0
50,3.173,0.191,0.000,1,1,0
51,3.151,0.113,0.000,1,1,0
51,3.181,0.121,0.000,1,1,0
51,3.373,0.178,0.000,1,1,0
51,3.574,0.227,0.000,1,1,0
51,3.732,0.308,0.000,1,1,0
51,3.833,0.496,0.000,1,1,0
51,3.902,0.674,0.000,1,1,0
52,3.983,0.878,0.000,1,1,0
52,4.012,1.100,0.000,1,1,0
52,3.960,1.327,0.000,1,1,0
52,3.949,1.544,0.000,1,1,0
52,3.977,1.749,0.000,1,1,0
52,4.031,1.954,0.000,1,1,0
52,4.132,2.129,0.000,1,1,0
52,4.215,2.330,0.000,1,1,0
53,4.229,2.575,0.000,1,1,0
53,4.159,2.797,0.000,1,1,0
53,4.033,3.002,0.000,1,1,0
53,3.853,3.137,0.000,1,1,0
53,3.664,3.195,0.000,1,1,0
53,3.471,3.193,0.000,1,1,0
53,3.268,3.151,0.000,1,1,0
53,3.075,3.119,0.000,1,1,0
54,2.879,3.053,0.000,1,1,0
54,2.669,2.978,0.000,1,1,0
54,2.462,2.902,0.000,1,1,0
54,2.252,2.841,0.000,1,1,0
54,2.041,2.778,0.000,1,1,0
54,1.842,2.705,0.000,1,1,0
54,1.651,2.652,0.000,1,1,0
54,1.378,2.592,0.000,1,1,0
55,1.100,2.603,0.000,1,1,0
55,0.804,2.652,0.000,1,1,0
55,0.544,2.778,0.000,1,1,0
55,0.268,2.798,0.000,1,1,0
55,0.007,2.677,0.000,1,1,0
55,-0.229,2.530,0.000,1,1,0
55,-0.479,2.443,0.000,1,1,0
55,-0.743,2.372,0.000,1,1,0
56,-1.006,2.258,0.000,1,1,0
56,-1.282,2.214,0.000,1,1,0
56,-1.554,2.026,0.000,1,1,0
56,-1.820,1.797,0.000,1,1,0
56,-2.115,1.542,0.000,1,1,0
56,-2.421,1.499,0.000,1,1,0
56,-2.739,1.714,0.000,1,1,0
56,-2.906,1.982,0.000,1,1,0
57,-2.945,2.260,0.000,1,1,0
57,-2.702,2.462,0.000,1,1,0
57,-2.421,2.611,0.000,1,1,0
57,-2.148,2.765,0.000,1,1,0
57,-1.916,2.934,0.000,1,1,0
57,-1.810,3.176,0.000,1,1,0
57,-1.807,3.488,0.000,1,1,0
57,-1.778,3.777,0.000,1,1,0
58,-1.737,4.085,0.000,1,1,0
58,-1.678,4.367,0.000,1,1,0
58,-1.646,4.702,0.000,1,1,0
58,-1.697,5.050,0.000,1,1,0
58,-1.828,5.430,0.000,1,1,0
58,-1.997,5.905,0.000,1,1,0
58,-2.033,6.310,0.000,1,1,0
58,-2.030,6.729,0.000,1,1,0
59,-1.874,7.033,0.000,0,1,0
59,-1.735,7.354,0.000,0,1,0
59,-1.521,7.672,0.000,0,1,0
59,-1.242,7.882,0.000,0,1,0
59,-0.952,7.902,0.000,0,1,0
59,-0.534,7.716,0.000,0,1,0
59,-0.425,7.426,0.000,0,1,0
59,-0.092,7.166,0.000,0,1,0
60,0.088,6.926,0.000,0,1,0
60,0.355,6.731,0.000,0,1,0
60,0.713,6.471,0.000,0,1,0
60,0.678,6.202,0.000,0,1,0
60,0.744,5.803,0.000,0,1,0
60,0.656,5.491,0.000,0,1,0
60,0.624,5.189,0.000,0,1,0
60,0.867,4.806,0.000,0,1,0
61,0.952,4.539,0.000,0,1,0
61,1.282,4.202,0.000,0,1,0
61,1.573,4.047,0.000,0,1,0
61,1.850,4.088,0.000,0,1,0
61,2.072,4.269,0.000,0,1,0
61,2.283,4.471,0.000,0,1,0
61,2.557,4.672,0.000,0,1,0
61,2.829,4.852,0.000,0,1,0
61,3.094,5.025,0.000,0,1,0
62,3.366,5.189,0.000,0,1,0
62,3.647,5.307,0.000,0,1,0
62,3.981,5.336,0.000,0,1,0
62,4.304,5.255,0.000,0,1,0
62,4.532,5.094,0.000,0,1,0
62,4.859,4.903,0.000,0,1,0
62,5.166,4.723,0.000,0,1,0
62,5.459,4.489,0.000,0,1,0
62,5.778,4.287,0.000,0,1,0
63,6.103,4.082,0.000,0,1,0
63,6.422,3.851,0.000,0,1,0
63,6.756,3.653,0.000,0,1,0
63,7.062,3.428,0.000,0,1,0
63,7.437,3.276,0.000,0,1,0
63,7.827,3.221,0.000,0,1,0
63,8.207,3.223,0.000,0,1,0
63,8.573,3.299,0.000,0,1,0
64,8.921,3.393,0.000,0,1,0
64,9.275,3.590,0.000,0,1,0
64,9.529,3.848,0.000,0,1,0
64,9.705,4.134,0.000,0,1,0
64,9.770,4.477,0.000,0,1,0
64,9.741,4.845,0.000,0,1,0
64,9.752,5.198,0.000,0,1,0
64,9.807,5.583,0.000,0,1,0
65,9.808,5.976,0.000,0,1,0
65,9.824,6.380,0.000,0,1,0
65,9.793,6.769,0.000,0,1,0
65,9.602,7.157,0.000,0,1,0
65,9.374,7.474,0.000,0,1,0
65,9.056,7.806,0.000,0,1,0
65,8.807,7.986,0.000,0,1,0
65,8.794,8.097,0.000,0,1,0
66,8.713,8.177,0.000,0,1,0
66,8.630,8.103,0.000,0,1,0
66,8.605,7.921,0.000,0,1,0
66,8.572,7.711,0.000,0,1,0
66,8.446,7.503,0.000,0,1,0
66,8.218,7.318,0.000,0,1,0
66,7.896,7.234,0.000,0,1,0
66,7.628,7.361,0.000,0,1,0
67,7.419,7.642,0.000,0,1,0
67,7.117,7.834,0.000,0,1,0
67,6.784,7.950,0.000,0,1,0
67,6.538,8.205,0.000,0,1,0
67,6.443,8.433,0.000,0,1,0
67,6.364,8.712,0.000,0,1,0
67,6.315,9.014,0.000,0,1,0
67,6.416,9.219,0.000,0,1,0
68,6.613,9.489,0.000,0,1,0
68,6.488,9.818,0.000,0,1,0
68,6.152,9.933,0.000,0,1,0
